trade_id,symbol,row,bar_entry,date_entry,bar_exit,date_exit,hold_bars,era,year_entry,exit_reason,pct_mom,mom_raw,pct_mom_exit,price_close,price_open_fill,price_close_exit,dv,dv_pct,beta,half_spread_PUB_bp,half_spread_PB_bp,members_at_entry,pct_rsi,pct_rev_5,pct_rev_21,pct_dist_52w_high,pct_max_ret_21,pct_park_vol_21,pct_amihud_21,pct_cs_spread,pct_trailing_return,pnl_hedged_bp,pnl_unhedged_bp,pnl_market_bp,mfe_bp,mae_bp,bars_to_mfe,bars_to_mae,two_c_PUB_bp,two_c_PB_bp,pnl_net_PUB_bp,pnl_net_PB_bp,status_meta,delist_date
1315,ASX,122,3400,2023-07-10,3421,2023-08-08,22,2,2023,rank,95.339652,0.529204,79.285714,7.63,7.54,7.6,40040613.641905,45.435967,0.933149,9.706701,0.0,60,4.818325,0.236967,4.50237,45.260664,21.721959,19.668246,54.739336,2.448657,66.113744,-172.29657729,148.61867996,320.91525725,570.12968,-267.306624,15,18,31.397,13.10616,-203.6935774,-185.40273718,survived,
1316,FMX,541,3401,2023-07-11,3579,2024-03-25,179,2,2023,rank,96.135647,0.545198,70.880914,109.24,108.87,129.2,46488330.04492,50.407056,0.168158,22.992556,0.0,61,44.242902,22.634069,69.952681,79.88959,34.148265,21.37224,41.876972,35.725552,56.230284,854.72464261,2071.46159447,1216.73695186,2155.227889,-430.79919,144,7,53.037748,27.126377,801.68689472,827.59826572,survived,
1317,AAOI,3,3402,2023-07-12,3652,2024-07-10,251,2,2023,rank,97.248428,0.649253,74.672131,9.54,10.32,9.01,7643252.562937,5.238095,1.094477,124.37338,0.0,61,99.764151,99.921384,99.921384,83.883648,99.606918,99.764151,99.921384,99.764151,99.921384,5491.26258638,6428.89484361,937.63225722,13164.150078,-4415.671225,152,12,201.054576,10.48218,5290.20801052,5480.78040609,survived,
1318,CMPR,308,3403,2023-07-13,3645,2024-06-28,243,2,2023,rank,95.19685,0.561855,78.899836,62.07,61.23,87.61,6791684.818095,2.380952,2.038334,48.020292,84.335187,62,90.314961,82.598425,92.677165,83.700787,92.677165,88.740157,95.03937,92.834646,89.055118,3611.7657082,4499.33433854,887.56863034,4639.10744,97.776414,161,1,72.176882,189.609058,3539.58882575,3422.15665038,survived,
1319,BMA,195,3404,2023-07-14,3482,2023-11-02,79,2,2023,rank,97.401575,0.692693,77.644231,24.93,26.74,20.26,6209148.284762,0.202977,1.020367,56.081431,275.739242,63,55.826772,88.897638,97.401575,71.732283,95.669291,98.188976,98.661417,96.614173,98.661417,-484.97281884,-1472.32363762,-987.35081878,1216.748569,-1894.124552,33,62,156.7822,279.750473,-641.75501901,-764.72329221,survived,
1320,MGNI,877,3406,2023-07-18,3444,2023-09-11,39,2,2023,rank,95.971564,0.6333,51.194268,15.19,15.24,8.07,18148650.557619,25.203804,1.451019,35.637546,108.117613,63,88.07267,96.761453,89.020537,79.383886,96.761453,91.232227,83.175355,80.015798,89.178515,-4972.64108795,-5322.58654674,-349.9454588,-121.374434,-5451.835396,1,30,77.517296,114.700892,-5050.15838358,-5087.34197968,survived,
1321,SKYW,1254,3408,2023-07-20,3839,2025-04-08,432,2,2023,rank,95.04717,0.576427,73.477564,41.51,42.15,79.41,21622466.426905,29.104478,1.478268,35.537766,86.624512,64,82.940252,70.204403,78.22327,96.462264,59.984277,68.160377,73.977987,83.41195,98.349057,7517.63168395,7523.58795121,5.95626726,9319.70308,-511.100418,386,6,92.818588,266.745567,7424.81309555,7250.88611715,survived,
1322,CUK,369,3412,2023-07-26,3491,2023-11-15,80,2,2023,rank,96.147799,0.549672,77.980922,16.08,15.94,13.01,26839124.543333,35.80163,1.748604,26.38667,0.0,62,34.669811,10.141509,73.349057,53.22327,97.091195,95.833333,72.562893,58.569182,99.449686,-1144.59468544,-1734.1629414,-589.56825596,615.609955,-3216.492491,4,62,90.077403,17.61533,-1234.67208877,-1162.21001549,delisted,2026-05-07
1323,NCLH,952,3414,2023-07-28,3443,2023-09-08,30,2,2023,rank,95.368917,0.560893,76.953748,21.54,21.71,16.3,266936253.322381,87.39782,1.270761,38.961376,3.625546,63,60.989011,84.379906,73.076923,72.605965,92.857143,90.345369,20.800628,86.263736,97.566719,-2207.94317069,-2736.77418512,-528.83101443,88.567933,-2453.915422,2,26,83.099944,119.124487,-2291.04311476,-2327.06765724,survived,
1324,NVO,1005,3420,2023-08-07,3682,2024-08-21,263,2,2023,rank,95.648734,0.460349,79.9509,161.36,160.19,134.96,203659344.31254,83.196159,0.155348,12.280691,0.0,62,34.098101,60.363924,29.03481,65.427215,32.515823,2.452532,19.066456,4.825949,29.984177,4514.4373573,5985.24612641,1470.80876911,5840.917618,68.746248,223,1,21.307204,0.619732,4493.13015289,4513.81762502,survived,
1325,SCPL,1218,3421,2023-08-08,3474,2023-10-23,54,2,2023,delist,95.324881,0.442059,95.773525,19.65,19.75,22.94,7008799.208889,2.534247,0.528527,16.279079,0.0,63,56.656101,73.454834,36.212361,90.412044,7.369255,1.505547,88.034865,10.538827,41.442155,2740.69021365,1607.06647956,-1133.62373409,2740.690214,-91.935025,54,1,25.927798,5.089059,2714.76241542,2735.60115513,delisted,2023-10-23
1326,SLB,1255,3421,2023-08-08,3473,2023-10-20,53,2,2023,rank,95.641838,0.451985,76.757188,58.51,56.8,58.21,518028814.346346,94.589041,1.312085,23.258392,0.0,63,83.280507,57.131537,71.711569,88.510301,70.919176,36.37084,4.51664,37.004754,93.264659,1428.90544253,368.69836741,-1060.20707512,1603.180559,252.950252,52,14,48.60102,129.863441,1380.30442216,1299.04200197,survived,
1327,AMPH,74,3424,2023-08-11,3578,2024-03-22,155,2,2023,rank,95.813586,0.537722,77.479675,54.69,53.41,43.7,24038202.34746,31.309686,0.39543,37.957565,50.450447,59,16.824645,1.816746,38.625592,31.042654,89.968404,95.181675,75.908373,77.64613,30.884676,-2525.7620203,-1351.42123047,1174.34078983,1616.581689,-2580.692306,101,148,73.722625,113.439062,-2599.48464537,-2639.2010819,survived,
1328,ARLO,108,3427,2023-08-16,3614,2024-05-14,188,2,2023,rank,95.977918,0.479168,60.708402,10.55,10.23,11.45,10806264.784127,13.537415,1.375518,46.870111,143.193371,58,48.18612,2.760252,17.744479,64.274448,85.883281,97.239748,96.135647,89.826498,77.208202,816.80361163,2201.20675333,1384.4031417,2965.46147,-2056.014601,184,121,91.799915,152.672044,725.00369639,664.13156774,survived,
1329,SCCO,1215,3430,2023-08-21,3506,2023-12-07,77,2,2023,rank,95.48336,0.485508,75.990491,78.58,77.58,71.670001,84147101.619344,64.597544,1.293511,19.277062,0.0,57,44.928685,15.610143,69.809826,67.749604,79.635499,49.683043,36.687797,21.473851,70.919176,-847.5105043,-505.70423173,341.80627257,398.736639,-847.510504,3,77,38.181423,1.272588,-885.69192746,-848.78309274,survived,
1330,KNSA,786,3433,2023-08-24,3459,2023-10-02,27,2,2023,rank,95.454545,0.534022,79.346093,17.65,17.89,16.9,9075803.324444,9.196185,0.827715,53.865349,0.0,58,90.191388,98.803828,36.76236,60.526316,75.358852,93.062201,94.497608,94.497608,97.84689,0.26109528,-502.6601185,-502.92121378,344.842426,-650.100854,24,8,101.695107,5.665722,-101.43401173,-5.4046271,survived,
1331,MSTR,922,3437,2023-08-30,3477,2023-10-26,41,2,2023,rank,95.952381,0.563689,69.408946,371.68,375.1,413.45,301273915.147065,89.047619,1.910109,75.682829,13.813459,57,64.365079,98.968254,10.396825,34.047619,94.52381,96.746032,36.587302,98.492063,45.31746,2320.84856984,1195.26426212,-1125.58430772,2785.808313,-1093.691723,40,20,114.105357,56.624826,2206.74321243,2264.22374338,survived,
1332,AROC,112,3439,2023-09-01,3708,2024-09-27,270,2,2023,rank,95.166403,0.544088,78.652597,12.94,13.0,20.39,9992955.262698,11.904762,0.991025,56.01365,0.0,58,85.340729,51.426307,56.022187,86.450079,30.66561,66.323296,79.318542,95.324881,97.543582,3515.09225851,5453.34124319,1938.24898469,5035.203016,-407.373154,222,10,85.395588,7.727975,3429.69667087,3507.36428324,survived,
1333,OC,1016,3442,2023-09-07,3645,2024-06-28,204,2,2023,rank,95.166403,0.566372,79.885057,143.08,143.17,173.72,106867220.605715,69.414169,1.171116,20.14328,49.926008,59,80.586371,73.930269,69.809826,91.204437,48.732171,59.508716,35.419968,32.091918,83.597464,1202.8263048,2407.25680208,1204.43049728,1638.995355,-1437.863267,194,35,58.5119,50.624917,1144.31440503,1152.20138748,survived,
1334,SPB,1282,3451,2023-09-20,3504,2023-12-05,54,2,2023,rank,95.490506,0.524043,78.560127,79.53,79.96,71.38,52898525.865396,52.656676,0.614616,23.286051,0.0,53,45.015823,39.636076,50.39557,81.408228,52.768987,19.066456,43.117089,46.281646,79.03481,-1221.91533531,-963.69562523,258.21971008,433.817501,-1836.471456,28,46,46.110557,1.257387,-1268.02589203,-1223.17272246,survived,
1335,OSIS,1053,3455,2023-09-26,3576,2024-03-20,122,2,2023,rank,95.302548,0.584223,74.549918,113.01,113.55,136.67,11240553.900476,14.551724,0.358201,38.046105,0.0,53,20.93949,42.117834,3.582803,48.328025,1.194268,73.16879,82.72293,89.251592,56.449045,243.19974235,2035.05795342,1791.85821106,778.957705,-427.288156,10,29,73.495069,0.884877,169.70467351,242.31486491,survived,
1336,CVNA,376,3457,2023-09-28,4002,2025-12-01,546,2,2023,rank,95.112179,0.61863,76.18683,41.24,38.315,375.26,798656603.207779,97.31405,5.075272,56.705175,0.0,52,60.176282,13.862179,18.669872,25.080128,98.958333,99.599359,25.88141,97.996795,36.137821,25156.49876147,29281.6843196,4125.18555813,25712.691955,-3203.471779,461,25,120.57804,16.007817,25035.92072171,25140.49094405,survived,
1337,GSHD,619,3458,2023-09-29,3585,2024-04-03,128,2,2023,rank,95.12,0.644642,79.720854,74.53,76.31,62.79,22533762.058095,30.330124,1.032965,34.879692,0.0,53,96.08,35.12,97.52,91.6,90.48,85.2,69.68,83.12,97.36,-3008.07090297,-1347.82162556,1660.24927741,748.543472,-3008.070903,97,128,70.623901,1.341742,-3078.69480447,-3009.41264455,survived,
1338,MUFG,933,3464,2023-10-09,3518,2023-12-26,55,2,2023,rank,95.627981,0.589963,79.635499,8.34,8.31,8.52,24247640.149047,32.438017,0.626602,6.732478,0.0,52,73.847377,49.523052,83.704293,87.678855,92.289348,1.987281,69.236884,1.510334,96.263911,-1299.49310312,357.93700006,1657.43010318,577.12491,-1490.917845,18,51,29.091559,16.598628,-1328.58466241,-1316.09173116,survived,
1339,APO,91,3466,2023-10-11,3689,2024-08-30,224,2,2023,rank,95.468998,0.597016,79.13257,89.29,90.97,115.73,189626666.285874,82.373114,0.809167,31.386562,0.0,54,75.278219,63.513514,77.980922,92.130366,30.604134,36.327504,20.429253,68.600954,96.104928,644.67422183,2986.24784797,2341.57362614,1618.316356,-1117.350245,182,52,56.166373,1.119946,588.50784915,643.55427558,survived,
1340,NVT,1007,3466,2023-10-11,3553,2024-02-15,88,2,2023,rank,95.310016,0.595201,79.307568,54.39,53.09,63.25,75565175.537461,62.757202,1.06755,32.985339,0.0,54,47.933227,47.297297,17.249603,74.642289,68.441971,64.944356,42.368839,73.529412,78.934817,477.28886268,1971.25154072,1493.96267804,925.347333,-643.677968,82,13,67.772356,1.838573,409.51650667,475.45028941,survived,
1341,ANET,79,3470,2023-10-17,3829,2025-03-25,360,2,2023,rank,95.143312,0.575316,73.242812,195.41,193.75,86.94,443202782.127463,93.878955,0.584269,26.102311,103.544057,54,88.296178,46.098726,91.958599,96.735669,69.665605,65.684713,12.340764,47.531847,80.812102,4772.41109906,7465.78002833,2693.36892927,7673.603774,-831.511078,317,8,53.689199,104.055801,4718.72189958,4668.35529794,survived,
1342,FDX,521,3474,2023-10-23,3537,2024-01-24,64,2,2023,rank,95.127796,0.537595,79.6,237.97,239.7,249.73,478028036.043864,94.972452,0.580047,28.013399,10.320012,54,17.651757,67.172524,25.479233,80.591054,20.846645,35.063898,4.71246,53.594249,55.990415,-1002.43158235,586.48320588,1588.91478822,174.624275,-1334.083367,8,44,46.769693,10.740233,-1049.20127516,-1013.17181547,survived,
1343,LII,819,3475,2023-10-24,3712,2024-10-03,238,2,2023,rank,95.295056,0.559616,78.687196,345.51,352.77,589.36,113105578.565873,70.965517,1.231248,32.897066,0.0,54,47.767145,14.274322,39.473684,83.173844,34.370016,69.298246,34.848485,71.212121,66.108453,2677.27703281,5587.9990232,2910.72199039,3168.638957,-248.482431,232,2,57.724846,67.166775,2619.5521864,2610.11025778,survived,
1344,THC,1361,3476,2023-10-25,3508,2023-12-11,33,2,2023,rank,96.884984,0.613527,78.876582,53.9,55.55,71.87,96419938.63746,67.793103,1.616139,46.450237,0.0,53,31.070288,87.779553,4.233227,23.402556,74.361022,95.607029,42.252396,90.974441,5.351438,1460.24698907,2693.96074192,1233.71375285,1542.269362,-686.964763,28,12,85.062431,77.072875,1375.18455837,1383.17411399,survived,
1345,NTES,1000,3477,2023-10-26,3525,2024-01-05,49,2,2023,rank,96.24,0.57643,75.15873,105.08,105.35,91.19,90714280.704284,66.827586,0.986779,11.186724,0.0,54,92.08,91.76,91.6,95.12,81.36,31.28,33.84,2.0,89.04,-2808.19405938,-1142.69168328,1665.5023761,557.386539,-3592.545823,13,43,24.622942,0.951656,-2832.81700143,-2809.14571526,survived,
1346,SPNT,1288,3478,2023-10-27,3480,2023-10-31,3,2,2023,ineligible,96.72524,0.575473,96.4,9.61,9.76,9.85,5525773.670635,0.207182,0.396394,34.025125,0.0,53,59.664537,63.817891,59.025559,77.396166,48.162939,63.178914,97.204473,73.881789,58.067093,83.26631224,96.90443905,13.63812681,191.95608,-5.949251,2,1,75.084643,11.323426,8.18166913,71.94288597,survived,
1347,MANH,853,3479,2023-10-30,3602,2024-04-26,124,2,2023,rank,95.12,0.510504,79.392447,189.26,190.67,209.02,89016230.378571,66.551724,1.38119,29.134678,0.0,54,62.0,67.6,61.84,86.0,63.28,59.76,41.68,54.96,64.4,-922.41150381,1139.41410678,2061.82561059,1100.851162,-1206.959601,89,48,64.866348,53.011785,-987.27785179,-975.42328905,survived,
1348,FORM,548,3480,2023-10-31,3550,2024-02-12,71,2,2023,rank,96.08,0.528827,74.23756,33.88,32.7,42.31,13156525.182381,17.382271,1.163312,56.014925,166.697797,57,75.12,76.24,43.6,77.52,72.24,85.36,85.2,95.28,78.0,776.91408299,2852.5876696,2075.67358661,1397.790263,-310.060306,58,4,95.858255,169.649391,681.05582769,607.26469242,survived,
1349,WST,1534,3480,2023-10-31,3545,2024-02-05,66,2,2023,rank,95.92,0.528283,79.695024,318.29,322.52,397.62,130248323.494603,74.861496,0.732344,37.879014,2.952086,57,1.36,1.36,12.08,49.68,11.76,47.92,27.6,78.8,11.44,497.84415404,2188.75960821,1690.91545418,497.844154,-1162.759359,66,44,66.616928,3.266264,431.22722571,494.57788962,survived,
1350,WYNN,1542,3480,2023-10-31,3490,2023-11-14,11,2,2023,rank,95.28,0.504641,77.236422,87.78,87.82,87.12,180696572.672228,81.925208,1.148296,31.420326,36.949691,57,57.52,36.72,52.72,43.28,52.4,60.72,27.28,60.88,56.08,-844.70198395,-38.50786703,806.19411692,310.185113,-844.701984,5,11,61.073586,38.088902,-905.77556983,-882.79088623,survived,
1351,CSTM,356,3481,2023-11-01,3545,2024-02-05,65,2,2023,rank,95.76,0.503944,79.373997,15.75,15.78,18.83,12324268.836984,15.421853,1.671032,32.644376,0.0,57,49.36,27.44,17.52,59.44,64.08,79.44,86.64,62.96,37.84,260.01147723,1896.90743419,1636.89595696,779.907609,-180.070449,8,49,75.453965,33.936475,184.55751204,226.07500216,survived,
1352,X,1543,3482,2023-11-02,3537,2024-01-24,56,2,2023,ineligible,96.24,0.479596,,34.24,34.22,48.37,288205133.918256,89.280775,0.489483,30.434021,3.862056,58,97.52,86.8,74.16,99.6,43.44,11.6,13.84,51.92,96.4,2331.62974924,3799.93418538,1468.30443614,2494.116995,-713.250881,32,13,45.360856,6.782617,2286.26889361,2324.84713226,delisted,2025-06-18
1353,SNPS,1271,3483,2023-11-03,3616,2024-05-16,134,2,2023,rank,95.753205,0.460185,79.818781,487.94,482.46,569.27,351264505.037622,91.367403,0.849668,25.323177,29.947028,58,68.509615,71.233974,65.625,89.663462,26.362179,35.657051,7.13141,37.740385,88.541667,-50.60245854,1905.00016338,1955.60262192,945.313322,-1077.002603,7,43,40.367446,30.151971,-90.96990465,-80.75442983,survived,
1354,ETNB,492,3484,2023-11-06,3486,2023-11-08,3,2,2023,rank,96.08,0.50652,67.862839,8.29,8.39,8.03,17531842.838333,23.760331,0.592332,53.67997,0.0,58,9.52,98.8,0.08,1.52,79.28,99.92,94.48,93.68,0.24,-204.3488636,-400.35132179,-196.00245819,444.123137,-204.348864,2,3,117.130981,304.657509,-321.47984454,-509.00637212,delisted,2025-10-30
1355,GOOG,611,3485,2023-11-07,3574,2024-03-18,90,2,2023,rank,95.614035,0.507803,79.497569,132.4,131.98,148.48,2835586239.365839,99.655172,0.889151,24.643623,13.248952,60,29.585327,47.288676,22.408293,81.419458,2.472089,14.433812,0.398724,41.068581,45.055821,-400.030444,1304.46765278,1704.49809678,264.873419,-1645.637295,4,82,44.957729,14.004239,-444.98817305,-414.03468315,survived,
1356,TTD,1410,3485,2023-11-07,3545,2024-02-05,61,2,2023,rank,95.933014,0.513263,78.892456,77.7,78.21,67.5,280689770.0073,88.896552,1.72178,31.672923,75.199912,60,48.564593,95.295056,21.770335,59.569378,79.665072,83.971292,22.727273,64.354067,29.744817,-2372.40078018,-1161.3148196,1211.08596059,140.240292,-2905.235494,2,47,81.249356,120.418618,-2453.65013633,-2492.81939796,collapsed,
1357,RPD,1190,3486,2023-11-08,3544,2024-02-02,59,2,2023,rank,95.926518,0.505936,50.560897,50.93,50.76,56.79,38921084.401746,45.372928,1.557955,56.23575,62.176924,61,64.936102,85.86262,78.833866,77.555911,89.536741,86.661342,65.255591,94.648562,93.051118,-70.62131191,1232.56943526,1303.19074717,402.842673,-994.591598,19,40,110.444079,64.140404,-181.06539102,-134.76171553,collapsed,
1358,NET,959,3487,2023-11-09,3492,2023-11-16,6,2,2023,rank,95.773525,0.518891,72.531847,62.18,65.1,70.7,219834982.121588,84.674064,2.525421,51.326788,0.0,61,73.285486,98.165869,49.521531,63.07815,96.570973,90.829346,29.425837,90.031898,83.652313,595.77245095,889.20660356,293.43415261,595.772451,-263.188325,6,1,96.540939,1.608234,499.23151224,594.16421679,survived,
1359,MSTR,922,3489,2023-11-13,3832,2025-03-28,344,2,2023,rank,97.683706,0.641594,77.396166,504.88,502.0,289.41,255653199.195715,87.708333,1.454404,49.755493,97.76879,60,99.760383,99.28115,99.920128,86.661342,95.607029,96.246006,22.603834,88.897764,99.600639,22341.25258048,24851.98964033,2510.73705985,24729.525402,-2065.981716,258,48,174.22547,97.966857,22167.0271109,22243.28572358,survived,
1360,TDS,1348,3491,2023-11-15,3575,2024-03-19,85,2,2023,rank,97.204473,0.50523,77.642276,19.26,18.66,15.65,28464720.050793,38.328729,1.447035,48.001055,136.224368,59,36.980831,42.731629,32.507987,58.70607,45.127796,91.613419,76.277955,88.099042,62.859425,-2352.79958446,-937.39903804,1415.40054642,835.708186,-3436.127598,12,68,121.58871,141.416476,-2474.388294,-2494.21606037,survived,
1361,CSW,357,3493,2023-11-17,3816,2025-03-06,324,2,2023,rank,95.461783,0.390644,78.883495,172.99,173.96,300.13,10230162.023571,13.642659,0.705852,45.492236,0.0,57,22.691083,39.888535,33.519108,71.894904,58.359873,58.678344,80.015924,87.181529,34.952229,3909.98511243,6056.31355981,2146.32844738,6524.883147,-370.279024,253,2,70.147758,60.56731,3839.83735406,3849.41780232,survived,
1362,TGH,1359,3496,2023-11-22,3572,2024-03-14,77,2,2023,delist,96.899841,0.498289,88.373984,49.23,49.2,49.99,25771060.402539,35.338866,0.141465,3.697933,4.038858,58,97.853736,44.435612,21.065183,97.853736,0.079491,0.079491,8.028617,0.079491,99.602544,-1023.11319934,280.59072616,1303.7039255,1.411234,-1201.458036,1,72,7.19589,10.108999,-1030.30908931,-1033.22219792,delisted,2024-03-14
1363,BMA,195,3499,2023-11-28,3533,2024-01-18,35,2,2023,rank,95.302548,0.388466,73.328025,28.01,28.08,27.92,6721187.445555,5.179558,1.019812,65.400796,109.303172,60,97.531847,99.920382,99.124204,75.557325,98.805732,98.646497,98.805732,97.531847,99.442675,-368.81863063,286.59777303,655.41640366,160.670911,-1781.417811,2,29,141.184402,112.873326,-510.0030331,-481.69195628,survived,
1364,SIBN,1246,3499,2023-11-28,3510,2023-12-13,12,2,2023,rank,95.143312,0.369373,79.920635,17.96,18.44,19.69,6582493.41619,4.765193,1.406008,59.273659,50.480007,60,46.257962,95.621019,55.971338,12.818471,87.659236,87.5,97.213376,96.257962,9.315287,-15.65432631,692.56997137,708.22429768,231.617028,-600.21832,11,7,179.545748,56.047936,-195.20007465,-71.70226229,survived,
1365,GKOS,593,3500,2023-11-29,3531,2024-01-16,32,2,2023,rank,95.143312,0.358477,77.627389,62.0,59.72,89.25,35686505.423016,43.853591,0.4705,50.150152,0.0,60,2.627389,0.875796,2.308917,30.652866,49.920382,86.226115,62.022293,91.321656,3.423567,3821.63309489,4429.81294717,608.17985228,3821.633095,-472.495978,32,11,97.21911,73.701562,3724.41398524,3747.93153303,survived,
1366,GIII,591,3504,2023-12-05,3630,2024-06-06,127,2,2023,rank,98.501577,0.798884,77.363184,29.24,31.08,27.08,15051176.106667,19.931034,1.047929,39.758906,109.02509,61,69.164038,63.643533,65.694006,90.299685,65.22082,71.056782,85.410095,82.413249,86.671924,-1879.96277973,-861.31727926,1018.64550048,862.210776,-2334.322579,9,70,78.649893,112.445063,-1958.61267281,-1992.40784252,survived,
1367,NOW,987,3506,2023-12-07,3622,2024-05-24,117,2,2023,rank,95.015823,0.440304,78.951747,687.68,685.6,738.51,701508272.564761,96.212121,0.782669,17.799028,0.0,61,92.325949,40.901899,78.718354,96.914557,17.167722,19.382911,3.243671,19.699367,90.110759,-161.16962269,937.06554721,1098.2351699,997.457304,-702.841795,44,6,31.497239,0.145416,-192.66686198,-161.31503916,survived,
1368,CARG,249,3508,2023-12-11,3563,2024-03-01,56,2,2023,rank,95.310016,0.473769,78.814935,22.03,21.54,22.68,18048722.954762,25.206044,1.197212,35.976714,44.463681,61,68.441971,40.461049,71.462639,58.267091,74.006359,84.976153,70.349762,78.775835,87.837838,-350.30841727,634.0837134,984.39213067,659.635679,-588.136599,38,54,66.63498,49.002946,-416.94339703,-399.31136309,survived,
1369,TDG,1347,3509,2023-12-12,3685,2024-08-26,177,2,2023,rank,95.806962,0.459696,79.459902,1000.39,996.1,1302.25,214375196.79238,84.134615,0.484264,13.957519,0.0,61,69.224684,77.927215,17.642405,84.731013,7.041139,12.420886,13.844937,8.939873,76.344937,1244.95061959,2843.65707954,1598.70645995,2293.077352,-598.698537,130,14,35.339322,80.037164,1209.61129769,1164.91345554,survived,
1370,YELP,1555,3512,2023-12-15,3575,2024-03-19,64,2,2023,rank,95.48336,0.470845,67.235772,44.79,45.33,37.93,25449398.997619,34.863014,0.773743,33.903727,0.0,61,23.85103,27.179081,17.511886,66.640254,18.938193,55.70523,55.70523,78.684628,26.069731,-1998.1319358,-1602.51860211,395.6133337,591.831645,-2385.312337,4,47,59.392418,2.232641,-2057.52435362,-2000.36457702,survived,
1371,BKD,183,3513,2023-12-18,3593,2024-04-15,81,2,2023,rank,95.490506,0.466439,79.851974,5.71,5.78,6.32,8749146.80127,9.271978,1.752694,47.11737,63.622517,64,75.712025,82.832278,95.648734,69.224684,98.338608,92.642405,89.161392,90.585443,96.123418,1165.90182693,1286.26017395,120.35834702,1611.209749,-935.979138,76,46,114.940654,112.460749,1050.9611729,1053.44107743,survived,
1372,CUK,369,3513,2023-12-18,3610,2024-05-08,98,2,2023,rank,95.96519,0.48878,79.950495,16.69,16.85,13.04,19328170.127619,25.892857,1.57392,20.39128,15.852376,64,92.484177,46.439873,96.598101,73.022152,71.281646,70.174051,78.876582,33.623418,98.813291,-2726.05112494,-2267.43685022,458.61427472,301.268621,-2867.868191,4,97,53.918875,21.843987,-2779.97000031,-2747.89511231,delisted,2026-05-07
1373,XP,1549,3513,2023-12-18,3615,2024-05-15,103,2,2023,rank,95.174051,0.465316,77.805281,26.02,25.3,21.96,122645414.267778,71.497253,1.106489,45.152444,0.0,64,29.825949,41.851266,37.89557,49.287975,86.471519,85.047468,41.376582,89.161392,56.408228,-1870.74954214,-1180.21889815,690.530644,460.938983,-2128.180922,32,87,78.228783,3.843198,-1948.97832483,-1874.59273968,survived,
1374,SPNT,1288,3515,2023-12-20,3518,2023-12-26,4,2,2023,ineligible,96.445498,0.606918,94.690967,11.44,11.68,11.71,6001108.66254,0.206612,0.522641,26.372875,0.0,65,67.061611,59.636651,49.526066,80.015798,51.421801,63.586098,94.549763,54.265403,51.421801,-108.26826649,29.02576206,137.29402854,-49.474675,-186.829009,1,2,58.259745,8.741259,-166.52801137,-117.00952523,survived,
1375,INTC,717,3518,2023-12-26,3582,2024-03-28,65,2,2023,rank,95.174051,0.487141,78.676471,50.5,48.92,44.17,1518274197.718735,99.381018,0.499374,32.362165,0.0,64,70.96519,82.832278,52.136076,98.338608,54.351266,60.522152,2.610759,71.914557,80.142405,-1352.30001083,-782.7159248,569.58408603,353.499999,-1691.714233,20,62,46.282515,1.980198,-1398.58252613,-1354.28020885,survived,
1376,NET,959,3521,2023-12-29,3552,2024-02-14,32,2,2023,rank,95.96519,0.559951,79.307568,83.26,84.18,104.37,248404886.140793,85.704514,2.04776,30.499635,0.0,62,52.452532,45.96519,63.053797,74.762658,69.224684,74.446203,22.072785,68.433544,89.794304,2554.51002847,2475.83871192,-78.67131655,2861.772934,-628.478423,29,5,67.535975,249.460832,2486.97405332,2305.04919606,survived,
1377,WING,1512,3523,2024-01-03,3752,2024-11-29,230,2,2024,rank,95.015823,0.516221,51.677316,244.67,252.67,328.77,101826373.738334,67.647059,0.646724,22.422001,0.0,63,53.243671,20.648734,37.579114,80.458861,16.693038,35.996835,34.256329,45.648734,75.870253,1366.17335542,3516.89784827,2150.72449286,5321.51085,-239.255103,116,2,70.69892,0.408714,1295.4744354,1365.76464164,survived,
1378,STNE,1311,3524,2024-01-04,3596,2024-04-18,73,2,2024,rank,95.324881,0.552325,78.770492,16.62,16.95,15.26,74569915.673175,61.796982,1.335877,43.20871,41.873941,65,67.908082,19.413629,53.169572,63.470681,53.961965,80.903328,49.207607,89.144216,99.286846,-928.15764614,-837.03319268,91.12445345,669.123242,-1166.683887,21,56,85.934159,104.118806,-1014.09180517,-1032.27645198,survived,
1379,WSM,1533,3524,2024-01-04,3749,2024-11-25,226,2,2024,rank,95.007924,0.533113,79.567308,195.19,194.28,177.85,154191578.306981,76.886145,1.063347,38.669396,78.645518,65,37.004754,39.698891,24.009509,70.126783,59.667195,57.606973,27.020602,85.657686,92.155309,5117.55883504,7394.02851424,2276.4696792,5367.316519,29.666588,223,19,101.919811,83.375991,5015.63902428,5034.18284433,survived,
1380,DDOG,401,3526,2024-01-08,3616,2024-05-16,91,2,2024,rank,95.634921,0.537751,79.489292,119.25,116.61,120.61,436170152.052222,93.595041,0.90668,30.505636,0.0,65,35.47619,23.730159,13.412698,71.507937,31.190476,58.968254,11.825397,70.714286,50.555556,-171.38625159,607.93769915,779.32395074,1352.276897,-721.351442,19,84,74.388977,61.485445,-245.77522833,-232.87169687,survived,
