bar,date,year,era,members,entries,exits,gross_bp,cost_bp,net_PUB_bp,net_PB_bp,equity_gross_bp,equity_net_PUB_bp,market_bp
1063,2014-03-26,2014,1,47,0,0,-2.26885863,0.7746539,-3.04351253,-2.58790193,36.415007,-12.388189,-116.6654563
1064,2014-03-27,2014,1,47,0,0,-35.52219753,0.7746539,-36.29685143,-35.84124083,0.89281,-48.68504,-9.05929109
1065,2014-03-28,2014,1,47,0,0,-23.16773026,0.7746539,-23.94238416,-23.48677356,-22.274921,-72.627424,47.70948957
1066,2014-03-31,2014,1,46,0,1,94.9096539,0.7746539,94.135,94.5906106,72.634733,21.507576,135.86686896
1067,2014-04-01,2014,1,46,0,0,127.88735099,0.7746539,127.11269709,127.56830769,200.522084,148.620273,106.81006692
1068,2014-04-02,2014,1,46,0,0,-27.11339991,0.7746539,-27.88805381,-27.43244321,173.408684,120.732219,30.94010168
1069,2014-04-03,2014,1,47,1,0,-102.65130888,0.7746539,-103.42596278,-102.97035218,70.757375,17.306256,-69.01317112
1070,2014-04-04,2014,1,47,0,0,-169.37907557,0.7746539,-170.15372947,-169.69811887,-98.6217,-152.847473,-150.05627393
1071,2014-04-07,2014,1,47,0,0,-65.10764958,0.7746539,-65.88230348,-65.42669288,-163.72935,-218.729777,-140.35103518
1072,2014-04-08,2014,1,47,0,0,6.44659057,0.7746539,5.67193667,6.12754727,-157.282759,-213.05784,72.43408847
1073,2014-04-09,2014,1,46,0,1,134.67669941,0.7746539,133.90204551,134.35765611,-22.60606,-79.155795,121.15659936
1074,2014-04-10,2014,1,46,0,0,-95.34101167,0.7746539,-96.11566557,-95.66005497,-117.947071,-175.27146,-221.93696416
1075,2014-04-11,2014,1,44,0,2,-96.17510093,0.7746539,-96.94975483,-96.49414423,-214.122172,-272.221215,-132.65304876
1076,2014-04-14,2014,1,43,0,1,-24.30768525,0.7746539,-25.08233915,-24.62672855,-238.429858,-297.303554,49.78622521
1077,2014-04-15,2014,1,43,0,0,14.86779621,0.7746539,14.09314231,14.54875291,-223.562061,-283.210412,40.28450564
1078,2014-04-16,2014,1,43,0,0,102.89355242,0.7746539,102.11889852,102.57450912,-120.668509,-181.091513,107.6420086
1079,2014-04-17,2014,1,43,0,0,4.08194152,0.7746539,3.30728762,3.76289822,-116.586567,-177.784226,33.06846908
1080,2014-04-21,2014,1,42,0,1,98.600407,0.7746539,97.8257531,98.2813637,-17.98616,-79.958473,33.77934153
1081,2014-04-22,2014,1,44,2,0,88.81436897,0.7746539,88.03971507,88.49532567,70.828209,8.081242,98.63113366
1082,2014-04-23,2014,1,44,0,0,17.29834939,0.7746539,16.52369549,16.97930609,88.126558,24.604938,-40.7018596
1083,2014-04-24,2014,1,44,0,0,-44.21408077,0.7746539,-44.98873467,-44.53312407,43.912477,-20.383797,-11.64173439
1084,2014-04-25,2014,1,45,1,0,-105.01201875,0.7746539,-105.78667265,-105.33106205,-61.099542,-126.170469,-147.27163819
1085,2014-04-28,2014,1,45,0,0,-149.95074986,0.7746539,-150.72540376,-150.26979317,-211.050291,-276.895873,-30.72713038
1086,2014-04-29,2014,1,44,0,1,128.91199037,0.7746539,128.13733647,128.59294707,-82.138301,-148.758537,61.43655566
1087,2014-04-30,2014,1,44,1,1,70.8691611,0.7746539,70.09450719,70.55011779,-11.26914,-78.664029,26.25098671
1088,2014-05-01,2014,1,44,0,0,51.93295132,0.7746539,51.15829742,51.61390802,40.663811,-27.505732,27.42012215
1089,2014-05-02,2014,1,44,0,0,-2.96532541,0.7746539,-3.73997931,-3.28436871,37.698486,-31.245711,17.2030451
1090,2014-05-05,2014,1,43,0,1,26.65876038,0.7746539,25.88410648,26.33971708,64.357246,-5.361605,-12.80586746
1091,2014-05-06,2014,1,43,0,0,-66.20183896,0.7746539,-66.97649286,-66.52088226,-1.844593,-72.338098,-112.48444188
1092,2014-05-07,2014,1,43,1,1,-11.05632592,0.7746539,-11.83097982,-11.37536922,-12.900919,-84.169078,3.53373745
1093,2014-05-08,2014,1,43,0,0,-187.03100375,0.7746539,-187.80565765,-187.35004705,-199.931922,-271.974735,-48.0224424
1094,2014-05-09,2014,1,42,0,1,4.14195896,0.7746539,3.36730506,3.82291566,-195.789963,-268.60743,36.48004881
1095,2014-05-12,2014,1,43,1,0,120.02595491,0.7746539,119.25130101,119.70691161,-75.764008,-149.356129,159.40914956
1096,2014-05-13,2014,1,45,2,0,-8.39858054,0.7746539,-9.17323444,-8.71762384,-84.162589,-158.529364,-46.17148387
1097,2014-05-14,2014,1,46,2,1,-61.65152922,0.7746539,-62.42618312,-61.97057252,-145.814118,-220.955547,-65.37270798
1098,2014-05-15,2014,1,46,0,0,-60.52976467,0.7746539,-61.30441857,-60.84880797,-206.343883,-282.259965,-76.43677477
1099,2014-05-16,2014,1,44,0,2,16.37909708,0.7746539,15.60444318,16.06005378,-189.964786,-266.655522,47.7386217
1100,2014-05-19,2014,1,43,0,1,77.88680456,0.7746539,77.11215066,77.56776126,-112.077981,-189.543371,58.8634568
1101,2014-05-20,2014,1,44,1,0,-21.79573235,0.7746539,-22.57038625,-22.11477565,-133.873714,-212.113758,-90.23399591
1102,2014-05-21,2014,1,44,0,0,43.46852739,0.7746539,42.69387349,43.14948409,-90.405186,-169.419884,74.72661973
1103,2014-05-22,2014,1,43,0,1,59.01449263,0.7746539,58.23983873,58.69544933,-31.390694,-111.180045,54.40512582
1104,2014-05-23,2014,1,43,1,1,47.10284739,0.7746539,46.32819349,46.78380409,15.712154,-64.851852,63.35803103
1105,2014-05-27,2014,1,43,0,0,65.82282235,0.7746539,65.04816845,65.50377905,81.534976,0.196316,75.99616655
1106,2014-05-28,2014,1,44,1,0,21.86448628,0.7746539,21.08983238,21.54544298,103.399462,21.286149,-27.94500638
1107,2014-05-29,2014,1,44,0,0,25.12790881,0.7746539,24.35325491,24.80886551,128.527371,45.639404,51.60821772
1108,2014-05-30,2014,1,44,0,0,-28.01894853,0.7746539,-28.79360243,-28.33799184,100.508423,16.845801,-21.63866448
1109,2014-06-02,2014,1,45,1,0,9.01593728,0.7746539,8.24128338,8.69689398,109.52436,25.087085,0.20173855
1110,2014-06-03,2014,1,44,0,1,4.96714381,0.7746539,4.19248991,4.64810051,114.491504,29.279575,4.69077329
1111,2014-06-04,2014,1,44,0,0,95.28508691,0.7746539,94.51043301,94.96604361,209.776591,123.790008,54.45048356
1112,2014-06-05,2014,1,46,2,0,25.78285997,0.7746539,25.00820607,25.46381667,235.559451,148.798214,112.85582616
1113,2014-06-06,2014,1,44,0,2,22.60199215,0.7746539,21.82733825,22.28294885,258.161443,170.625552,79.12503923
1114,2014-06-09,2014,1,44,1,1,57.52734282,0.7746539,56.75268892,57.20829952,315.688786,227.378241,48.11680046
1115,2014-06-10,2014,1,44,1,1,-41.95402938,0.7746539,-42.72868328,-42.27307268,273.734756,184.649558,-11.14114039
1116,2014-06-11,2014,1,45,1,0,6.64503158,0.7746539,5.87037767,6.32598827,280.379788,190.519935,-29.2445077
1117,2014-06-12,2014,1,45,0,0,-87.95050668,0.7746539,-88.72516058,-88.26954998,192.429281,101.794775,-42.51663837
1118,2014-06-13,2014,1,45,0,0,7.98950547,0.7746539,7.21485157,7.67046217,200.418787,109.009626,36.97474774
1119,2014-06-16,2014,1,46,1,0,43.34207716,0.7746539,42.56742326,43.02303386,243.760864,151.57705,27.583692
1120,2014-06-17,2014,1,46,0,0,19.68343335,0.7746539,18.90877945,19.36439005,263.444297,170.485829,56.15825893
1121,2014-06-18,2014,1,44,0,2,-35.68013694,0.7746539,-36.45479084,-35.99918024,227.76416,134.031038,63.4797433
1122,2014-06-19,2014,1,45,1,0,-9.59326012,0.7746539,-10.36791403,-9.91230343,218.1709,123.663124,19.4345334
1123,2014-06-20,2014,1,46,2,1,42.21786697,0.7746539,41.44321307,41.89882367,260.388767,165.106337,22.55251151
1124,2014-06-23,2014,1,46,0,0,-48.54794784,0.7746539,-49.32260174,-48.86699114,211.840819,115.783735,-2.17705538
1125,2014-06-24,2014,1,49,3,0,-48.32600771,0.7746539,-49.10066161,-48.64505101,163.514812,66.683074,-83.18622831
1126,2014-06-25,2014,1,48,0,1,57.32193124,0.7746539,56.54727733,57.00288793,220.836743,123.230351,64.56070486
1127,2014-06-26,2014,1,48,0,0,34.82246764,0.7746539,34.04781374,34.50342434,255.65921,157.278165,3.98581161
1128,2014-06-27,2014,1,48,0,0,-13.56177516,0.7746539,-14.33642906,-13.88081846,242.097435,142.941736,35.89413573
1129,2014-06-30,2014,1,48,0,0,36.76971022,0.7746539,35.99505632,36.45066692,278.867145,178.936792,39.16073091
1130,2014-07-01,2014,1,50,2,0,68.7618657,0.7746539,67.9872118,68.4428224,347.629011,246.924004,66.01092213
1131,2014-07-02,2014,1,50,0,0,-25.48624313,0.7746539,-26.26089703,-25.80528643,322.142768,220.663107,-31.80499616
1132,2014-07-03,2014,1,50,0,0,30.44313278,0.7746539,29.66847888,30.12408948,352.585901,250.331586,41.66475601
1133,2014-07-07,2014,1,52,2,0,-64.45048546,0.7746539,-65.22513936,-64.76952876,288.135415,185.106446,-111.05938682
1134,2014-07-08,2014,1,53,1,0,-52.60716139,0.7746539,-53.38181529,-52.92620469,235.528254,131.724631,-97.95842472
1135,2014-07-09,2014,1,54,1,0,96.45854976,0.7746539,95.68389586,96.13950646,331.986804,227.408527,36.7492857
1136,2014-07-10,2014,1,54,0,0,-16.17124882,0.7746539,-16.94590272,-16.49029212,315.815555,210.462624,-67.68896324
1137,2014-07-11,2014,1,55,1,0,17.57079087,0.7746539,16.79613696,17.25174756,333.386346,227.258761,5.00095092
1138,2014-07-14,2014,1,54,0,1,11.42781937,0.7746539,10.65316547,11.10877607,344.814165,237.911927,33.26817148
1139,2014-07-15,2014,1,53,0,1,-90.20292556,0.7746539,-90.97757947,-90.52196887,254.61124,146.934347,-54.71936692
1140,2014-07-16,2014,1,53,1,1,-6.88045275,0.7746539,-7.65510666,-7.19949606,247.730787,139.279241,22.62897054
1141,2014-07-17,2014,1,53,0,0,-82.09149454,0.7746539,-82.86614844,-82.41053784,165.639292,56.413092,-110.90742
1142,2014-07-18,2014,1,53,0,0,131.47439709,0.7746539,130.69974319,131.15535379,297.113689,187.112835,119.95789758
1143,2014-07-21,2014,1,53,0,0,2.5952066,0.7746539,1.8205527,2.2761633,299.708896,188.933388,-27.47079698
1144,2014-07-22,2014,1,52,0,1,50.38203398,0.7746539,49.60738008,50.06299068,350.09093,238.540768,66.80385377
1145,2014-07-23,2014,1,52,0,0,4.11648762,0.7746539,3.34183372,3.79744432,354.207418,241.882602,12.4348113
1146,2014-07-24,2014,1,52,0,0,21.73290373,0.7746539,20.95824983,21.41386043,375.940321,262.840852,-1.75508244
1147,2014-07-25,2014,1,52,0,0,-52.86933788,0.7746539,-53.64399178,-53.18838118,323.070983,209.19686,-58.06185125
1148,2014-07-28,2014,1,52,0,0,-44.77890257,0.7746539,-45.55355647,-45.09794587,278.292081,163.643303,-24.2790594
1149,2014-07-29,2014,1,52,0,0,110.42928897,0.7746539,109.65463507,110.11024567,388.72137,273.297939,-18.51242037
1150,2014-07-30,2014,1,52,1,1,41.74937993,0.7746539,40.97472603,41.43033662,430.47075,314.272665,20.06265118
1151,2014-07-31,2014,1,52,0,0,-189.88900694,0.7746539,-190.66366084,-190.20805024,240.581743,123.609004,-199.46603482
1152,2014-08-01,2014,1,51,0,1,29.21818252,0.7746539,28.44352862,28.89913922,269.799925,152.052532,-26.60200996
1153,2014-08-04,2014,1,51,0,0,7.70380856,0.7746539,6.92915466,7.38476526,277.503734,158.981687,70.75779562
1154,2014-08-05,2014,1,52,1,0,-46.41163043,0.7746539,-47.18628433,-46.73067373,231.092103,111.795403,-53.80945374
1155,2014-08-06,2014,1,51,0,1,-1.81466953,0.7746539,-2.58932343,-2.13371283,229.277434,109.206079,5.75502767
1156,2014-08-07,2014,1,50,0,1,-24.401748,0.7746539,-25.1764019,-24.7207913,204.875686,84.029677,-56.28873075
1157,2014-08-08,2014,1,49,0,1,8.10986615,0.7746539,7.33521224,7.79082284,212.985552,91.36489,99.48742369
1158,2014-08-11,2014,1,49,0,0,5.11428637,0.7746539,4.33963247,4.79524307,218.099838,95.704522,77.12543983
1159,2014-08-12,2014,1,49,0,0,-11.57897753,0.7746539,-12.35363143,-11.89802083,206.520861,83.350891,-42.7255411
1160,2014-08-13,2014,1,48,0,1,8.77428461,0.7746539,7.99963071,8.4552413,215.295146,91.350521,64.09260218
1161,2014-08-14,2014,1,47,0,1,-10.90458215,0.7746539,-11.67923605,-11.22362545,204.390563,79.671285,29.30678699
1162,2014-08-15,2014,1,48,2,1,4.82652805,0.7746539,4.05187415,4.50748475,209.217091,83.723159,-1.99712263
1163,2014-08-18,2014,1,47,0,1,45.05229971,0.7746539,44.27764581,44.73325641,254.269391,128.000805,105.91383659
1164,2014-08-19,2014,1,47,1,1,-7.47257131,0.7746539,-8.24722521,-7.79161461,246.79682,119.75358,47.79002112
1165,2014-08-20,2014,1,47,0,0,-18.31327766,0.7746539,-19.08793156,-18.63232096,228.483542,100.665648,7.60682001
1166,2014-08-21,2014,1,46,0,1,-37.7931678,0.7746539,-38.5678217,-38.1122111,190.690374,62.097827,19.03054367
1167,2014-08-22,2014,1,46,0,0,48.91737388,0.7746539,48.14271997,48.59833057,239.607748,110.240547,-11.23580677
1168,2014-08-25,2014,1,46,0,0,31.23289641,0.7746539,30.4582425,30.9138531,270.840645,140.698789,39.63014086
1169,2014-08-26,2014,1,47,1,0,2.11030384,0.7746539,1.33564994,1.79126054,272.950949,142.034439,35.31421768
1170,2014-08-27,2014,1,48,1,0,9.19626793,0.7746539,8.42161403,8.87722463,282.147216,150.456053,-2.34630317
1171,2014-08-28,2014,1,48,0,0,19.9614125,0.7746539,19.1867586,19.6423692,302.108629,169.642812,-33.56456984
1172,2014-08-29,2014,1,48,1,1,36.49016384,0.7746539,35.71550994,36.17112054,338.598793,205.358322,52.13701922
1173,2014-09-02,2014,1,49,1,0,60.84884293,0.7746539,60.07418903,60.52979963,399.447636,265.432511,26.79624627
1174,2014-09-03,2014,1,48,0,1,-15.71057123,0.7746539,-16.48522513,-16.02961453,383.737064,248.947286,-21.94832311
1175,2014-09-04,2014,1,46,0,2,-18.25241669,0.7746539,-19.02707059,-18.57145999,365.484648,229.920215,-32.53454845
1176,2014-09-05,2014,1,47,1,0,30.23300757,0.7746539,29.45835367,29.91396427,395.717655,259.378569,41.91093916
1177,2014-09-08,2014,1,47,0,0,0.13109756,0.7746539,-0.64355634,-0.18794574,395.848753,258.735012,-22.94727721
1178,2014-09-09,2014,1,47,1,1,-49.5825904,0.7746539,-50.3572443,-49.9016337,346.266163,208.377768,-80.49724556
1179,2014-09-10,2014,1,48,1,0,-15.19755038,0.7746539,-15.97220428,-15.51659368,331.068612,192.405564,23.60944708
1180,2014-09-11,2014,1,49,1,0,-11.1990356,0.7746539,-11.9736895,-11.5180789,319.869577,180.431874,29.83771943
1181,2014-09-12,2014,1,49,0,0,-9.51464632,0.7746539,-10.28930022,-9.83368962,310.35493,170.142574,-68.51171602
1182,2014-09-15,2014,1,48,0,1,-94.23103573,0.7746539,-95.00568963,-94.55007903,216.123895,75.136884,-75.03116493
1183,2014-09-16,2014,1,46,0,2,101.28058319,0.7746539,100.50592929,100.96153989,317.404478,175.642814,55.46153651
1184,2014-09-17,2014,1,46,0,0,13.01871377,0.7746539,12.24405986,12.69967046,330.423191,187.886874,14.5664922
1185,2014-09-18,2014,1,46,0,0,42.42131913,0.7746539,41.64666523,42.10227583,372.844511,229.533539,43.63815008
1186,2014-09-19,2014,1,46,0,0,-79.5646769,0.7746539,-80.3393308,-79.8837202,293.279834,149.194208,-64.23122536
1187,2014-09-22,2014,1,46,0,0,-10.9580718,0.7746539,-11.7327257,-11.2771151,282.321762,137.461482,-146.59508243
1188,2014-09-23,2014,1,45,0,1,-8.3903789,0.7746539,-9.1650328,-8.7094222,273.931383,128.29645,-61.68676141
1189,2014-09-24,2014,1,46,1,0,57.40127354,0.7746539,56.62661963,57.08223023,331.332657,184.923069,67.59769412
1190,2014-09-25,2014,1,45,0,1,-71.90604332,0.7746539,-72.68069722,-72.22508662,259.426613,112.242372,-148.06525624
1191,2014-09-26,2014,1,46,1,0,60.14289288,0.7746539,59.36823898,59.82384958,319.569506,171.610611,73.66594656
1192,2014-09-29,2014,1,45,0,1,-24.92019308,0.7746539,-25.69484698,-25.23923638,294.649313,145.915764,-15.89482808
1193,2014-09-30,2014,1,45,0,0,-39.80128793,0.7746539,-40.57594183,-40.12033123,254.848025,105.339822,-87.18440575
1194,2014-10-01,2014,1,45,0,0,-114.22436906,0.7746539,-114.99902296,-114.54341236,140.623656,-9.659201,-137.97657701
1195,2014-10-02,2014,1,44,0,1,39.32436267,0.7746539,38.54970877,39.00531936,179.948019,28.890508,33.3919371
1196,2014-10-03,2014,1,45,1,0,104.44958068,0.7746539,103.67492678,104.13053738,284.397599,132.565435,73.56672179
1197,2014-10-06,2014,1,45,0,0,-108.37399046,0.7746539,-109.14864436,-108.69303376,176.023609,23.41679,-35.85707325
1198,2014-10-07,2014,1,46,1,0,-60.80377434,0.7746539,-61.57842824,-61.12281764,115.219835,-38.161638,-165.60996669
1199,2014-10-08,2014,1,46,0,0,34.9347828,0.7746539,34.1601289,34.6157395,150.154617,-4.001509,141.02616495
1200,2014-10-09,2014,1,47,1,0,-147.39953302,0.7746539,-148.17418692,-147.71857632,2.755084,-152.175696,-233.82206683
1201,2014-10-10,2014,1,48,1,0,-145.15083098,0.7746539,-145.92548488,-145.46987428,-142.395747,-298.101181,-171.15758383
1202,2014-10-13,2014,1,48,0,0,-177.10801317,0.7746539,-177.88266707,-177.42705647,-319.50376,-475.983848,-146.18197021
1203,2014-10-14,2014,1,48,0,0,-4.96276961,0.7746539,-5.73742351,-5.28181291,-324.466529,-481.721271,65.06968352
1204,2014-10-15,2014,1,46,0,2,30.96788429,0.7746539,30.19323039,30.64884099,-293.498645,-451.528041,39.65104286
1205,2014-10-16,2014,1,46,0,0,99.15646093,0.7746539,98.38180703,98.83741763,-194.342184,-353.146234,106.24946151
1206,2014-10-17,2014,1,47,1,0,19.3074837,0.7746539,18.53282979,18.98844039,-175.0347,-334.613404,67.15270735
1207,2014-10-20,2014,1,47,1,1,38.04926013,0.7746539,37.27460623,37.73021683,-136.98544,-297.338798,107.06648067
1208,2014-10-21,2014,1,46,0,1,95.80763111,0.7746539,95.03297721,95.48858781,-41.177809,-202.305821,199.45111839
1209,2014-10-22,2014,1,47,1,0,-1.94932719,0.7746539,-2.72398109,-2.26837049,-43.127136,-205.029802,-114.62151333
1210,2014-10-23,2014,1,47,0,0,52.77917843,0.7746539,52.00452453,52.46013513,9.652042,-153.025277,134.98151736
1211,2014-10-24,2014,1,47,0,0,17.92238783,0.7746539,17.14773393,17.60334453,27.57443,-135.877543,43.49072676
1212,2014-10-27,2014,1,47,0,0,-20.80239719,0.7746539,-21.57705109,-21.12144049,6.772033,-157.454594,-37.22407611
1213,2014-10-28,2014,1,46,0,1,78.54105175,0.7746539,77.76639785,78.22200845,85.313084,-79.688197,186.7816535
1214,2014-10-29,2014,1,46,0,0,61.96544169,0.7746539,61.19078779,61.64639839,147.278526,-18.497409,-32.38241648
1215,2014-10-30,2014,1,47,1,0,-62.65285894,0.7746539,-63.42751284,-62.97190224,84.625667,-81.924922,48.68812491
1216,2014-10-31,2014,1,48,1,0,109.77490371,0.7746539,109.00024981,109.45586041,194.400571,27.075328,136.04524847
1217,2014-11-03,2014,1,49,1,0,20.89503719,0.7746539,20.12038329,20.57599389,215.295608,47.195711,-12.65902597
1218,2014-11-04,2014,1,48,0,1,-2.07083352,0.7746539,-2.84548742,-2.38987682,213.224775,44.350224,-79.11451021
1219,2014-11-05,2014,1,48,0,0,-24.48394188,0.7746539,-25.25859578,-24.80298518,188.740833,19.091628,40.17419899
1220,2014-11-06,2014,1,48,0,0,-4.11785366,0.7746539,-4.89250756,-4.43689696,184.622979,14.199121,40.59219846
1221,2014-11-07,2014,1,49,1,0,-104.1476518,0.7746539,-104.9223057,-104.4666951,80.475327,-90.723185,20.4565973
1222,2014-11-10,2014,1,49,1,1,40.17076843,0.7746539,39.39611453,39.85172513,120.646096,-51.327071,15.3020484
1223,2014-11-11,2014,1,49,1,1,33.57640138,0.7746539,32.80174748,33.25735808,154.222497,-18.525323,14.74297004
1224,2014-11-12,2014,1,49,1,1,-27.06695616,0.7746539,-27.84161007,-27.38599947,127.155541,-46.366933,26.54981523
1225,2014-11-13,2014,1,47,0,2,15.56189922,0.7746539,14.78724532,15.24285592,142.71744,-31.579688,-55.61200133
1226,2014-11-14,2014,1,47,2,2,16.33521874,0.7746539,15.56056484,16.01617544,159.052659,-16.019123,29.74263424
1227,2014-11-17,2014,1,46,0,1,-65.42192381,0.7746539,-66.19657771,-65.74096711,93.630735,-82.215701,-28.08117127
1228,2014-11-18,2014,1,46,1,1,85.54497564,0.7746539,84.77032174,85.22593234,179.175711,2.554621,63.96722583
1229,2014-11-19,2014,1,46,0,0,-10.8273554,0.7746539,-11.6020093,-11.1463987,168.348355,-9.047388,-58.30247614
1230,2014-11-20,2014,1,46,0,0,-2.02540563,0.7746539,-2.80005953,-2.34444893,166.32295,-11.847448,75.77427096
1231,2014-11-21,2014,1,46,0,0,-42.12294249,0.7746539,-42.89759639,-42.44198579,124.200007,-54.745044,50.41953105
1232,2014-11-24,2014,1,45,0,1,54.35914781,0.7746539,53.58449391,54.04010451,178.559155,-1.16055,55.8720714
1233,2014-11-25,2014,1,45,0,0,-11.35257526,0.7746539,-12.12722916,-11.67161856,167.20658,-13.287779,-2.19277715
1234,2014-11-26,2014,1,43,0,2,50.47280099,0.7746539,49.69814709,50.15375769,217.679381,36.410368,11.0779696
1235,2014-11-28,2014,1,43,1,1,112.26576524,0.7746539,111.49111134,111.94672194,329.945146,147.901479,-125.05587284
1236,2014-12-01,2014,1,43,0,0,-82.83001262,0.7746539,-83.60466652,-83.14905592,247.115133,64.296813,-152.78647771
1237,2014-12-02,2014,1,43,0,0,132.24385981,0.7746539,131.46920591,131.92481651,379.358993,195.766018,65.16751296
1238,2014-12-03,2014,1,43,0,0,79.2156462,0.7746539,78.44099229,78.89660289,458.574639,274.207011,89.81141757
1239,2014-12-04,2014,1,43,0,0,22.50068363,0.7746539,21.72602973,22.18164033,481.075323,295.93304,-38.28707892
1240,2014-12-05,2014,1,41,0,2,49.90683205,0.7746539,49.13217815,49.58778875,530.982155,345.065219,24.57706341
1241,2014-12-08,2014,1,40,1,2,-27.03502233,0.7746539,-27.80967623,-27.35406563,503.947133,317.255542,-145.86595259
1242,2014-12-09,2014,1,40,0,0,-32.3700312,0.7746539,-33.1446851,-32.6890745,471.577101,284.110857,92.88563146
1243,2014-12-10,2014,1,39,0,1,-4.31404448,0.7746539,-5.08869838,-4.63308778,467.263057,279.022159,-212.68455973
1244,2014-12-11,2014,1,40,1,0,57.21172186,0.7746539,56.43706795,56.89267855,524.474779,335.459227,29.63519225
1245,2014-12-12,2014,1,41,1,0,-9.25708804,0.7746539,-10.03174194,-9.57613134,515.217691,325.427485,-136.75632721
1246,2014-12-15,2014,1,41,0,0,32.84905874,0.7746539,32.07440484,32.53001544,548.06675,357.50189,-101.17734426
1247,2014-12-16,2014,1,41,0,0,-108.12875146,0.7746539,-108.90340536,-108.44779476,439.937998,248.598484,-32.12453439
1248,2014-12-17,2014,1,42,1,0,97.09572143,0.7746539,96.32106753,96.77667813,537.033719,344.919552,268.74102766
1249,2014-12-18,2014,1,42,1,1,1.06329861,0.7746539,0.28864471,0.74425531,538.097018,345.208197,182.99031151
1250,2014-12-19,2014,1,42,0,0,-47.30805988,0.7746539,-48.08271378,-47.62710318,490.788958,297.125483,45.06314852
1251,2014-12-22,2014,1,42,0,0,78.79024366,0.7746539,78.01558975,78.47120035,569.579202,375.141073,13.9971996
1252,2014-12-23,2014,1,41,0,1,-73.46147641,0.7746539,-74.23613031,-73.78051971,496.117725,300.904942,36.79674551
1253,2014-12-24,2014,1,40,0,1,55.55659364,0.7746539,54.78193974,55.23755034,551.674319,355.686882,16.63883407
1254,2014-12-26,2014,1,38,0,2,12.22327552,0.7746539,11.44862162,11.90423222,563.897595,367.135504,39.20486206
1255,2014-12-29,2014,1,38,0,0,-31.10666634,0.7746539,-31.88132024,-31.42570964,532.790928,335.254183,19.2648223
1256,2014-12-30,2014,1,38,1,1,12.35288554,0.7746539,11.57823164,12.03384224,545.143814,346.832415,-34.88645587
1257,2014-12-31,2014,1,38,0,0,15.57266538,0.7746539,14.79801148,15.25362208,560.716479,361.630427,-79.80005955
1258,2015-01-02,2015,1,38,1,1,-1.19830828,0.7746539,-1.97296218,-1.51735158,559.518171,359.657464,3.27103671
1259,2015-01-05,2015,1,39,1,0,22.44895784,0.7746539,21.67430394,22.12991454,581.967129,381.331768,-183.09965018
1260,2015-01-06,2015,1,38,0,1,-82.72518805,0.7746539,-83.49984195,-83.04423135,499.241941,297.831926,-112.75856961
1261,2015-01-07,2015,1,38,0,0,26.50219632,0.7746539,25.72754242,26.18315302,525.744137,323.559469,109.54732501
1262,2015-01-08,2015,1,37,0,1,40.33805634,0.7746539,39.56340244,40.01901304,566.082193,363.122871,177.6856589
1263,2015-01-09,2015,1,35,0,2,12.07730767,0.7746539,11.30265377,11.75826437,578.159501,374.425525,-69.32268735
1264,2015-01-12,2015,1,36,1,0,-50.74088889,0.7746539,-51.51554279,-51.05993219,527.418612,322.909982,-78.7645211
1265,2015-01-13,2015,1,35,2,3,-18.06966884,0.7746539,-18.84432274,-18.38871214,509.348943,304.065659,-21.77394553
1266,2015-01-14,2015,1,35,1,1,-77.02466542,0.7746539,-77.79931932,-77.34370872,432.324278,226.26634,-30.97648074
1267,2015-01-15,2015,1,37,2,0,38.74199696,0.7746539,37.96734306,38.42295366,471.066275,264.233683,-129.85392908
1268,2015-01-16,2015,1,37,0,0,3.05188976,0.7746539,2.27723586,2.73284646,474.118165,266.510919,158.81416781
1269,2015-01-20,2015,1,37,1,1,112.39134371,0.7746539,111.61668981,112.07230041,586.509508,378.127609,-24.30934011
1270,2015-01-21,2015,1,40,3,0,-17.75134975,0.7746539,-18.52600365,-18.07039305,568.758159,359.601605,48.39966916
1271,2015-01-22,2015,1,41,1,0,105.58534648,0.7746539,104.81069258,105.26630318,674.343505,464.412298,140.18398755
1272,2015-01-23,2015,1,41,0,0,37.71442575,0.7746539,36.93977185,37.39538245,712.057931,501.35207,-26.34899531
1273,2015-01-26,2015,1,43,2,0,-25.34549631,0.7746539,-26.12015021,-25.66453961,686.712435,475.231919,89.46667977
1274,2015-01-27,2015,1,43,0,0,-20.31527061,0.7746539,-21.08992452,-20.63431392,666.397164,454.141995,-50.43919563
1275,2015-01-28,2015,1,43,0,0,12.28428869,0.7746539,11.50963479,11.96524539,678.681453,465.65163,-156.16817148
1276,2015-01-29,2015,1,43,0,0,91.78738334,0.7746539,91.01272944,91.46834004,770.468836,556.664359,65.21259387
1277,2015-01-30,2015,1,42,0,1,-137.76990744,0.7746539,-138.54456135,-138.08895075,632.698928,418.119798,-127.53554215
1278,2015-02-02,2015,1,43,1,0,-53.87497109,0.7746539,-54.64962499,-54.19401439,578.823957,363.470173,113.06883821
1279,2015-02-03,2015,1,42,0,1,-99.78488336,0.7746539,-100.55953727,-100.10392667,479.039074,262.910635,186.01631569
1280,2015-02-04,2015,1,43,1,0,95.68545003,0.7746539,94.91079613,95.36640673,574.724524,357.821432,-48.51251521
1281,2015-02-05,2015,1,44,1,0,34.09119822,0.7746539,33.31654431,33.77215491,608.815722,391.137976,140.32920163
1282,2015-02-06,2015,1,44,0,0,-29.77422587,0.7746539,-30.54887977,-30.09326917,579.041496,360.589096,-32.14409738
