currency,area,period,rate_pct,filled
USD,USA,2022-03,0.73,False
USD,USA,2022-04,0.91,False
USD,USA,2022-05,1.33,False
USD,USA,2022-06,1.87,False
USD,USA,2022-07,2.5,False
USD,USA,2022-08,2.76,False
USD,USA,2022-09,3.21,False
USD,USA,2022-10,3.85,False
USD,USA,2022-11,4.46,False
USD,USA,2022-12,4.51,False
USD,USA,2023-01,4.61,False
USD,USA,2023-02,4.74,False
USD,USA,2023-03,4.91,False
USD,USA,2023-04,5.03,False
USD,USA,2023-05,5.15,False
USD,USA,2023-06,5.22,False
USD,USA,2023-07,5.35,False
USD,USA,2023-08,5.44,False
USD,USA,2023-09,5.49,False
USD,USA,2023-10,5.46,False
USD,USA,2023-11,5.41,False
USD,USA,2023-12,5.32,False
USD,USA,2024-01,5.26,False
USD,USA,2024-02,5.22,False
USD,USA,2024-03,5.29,False
USD,USA,2024-04,5.33,False
USD,USA,2024-05,5.33,False
USD,USA,2024-06,5.28,False
USD,USA,2024-07,5.31,False
USD,USA,2024-08,5.12,False
USD,USA,2024-09,4.86,False
USD,USA,2024-10,4.62,False
USD,USA,2024-11,4.53,False
USD,USA,2024-12,4.46,False
USD,USA,2025-01,4.33,False
USD,USA,2025-02,4.34,False
USD,USA,2025-03,4.29,False
USD,USA,2025-04,4.32,False
USD,USA,2025-05,4.29,False
USD,USA,2025-06,4.31,False
USD,USA,2025-07,4.28,False
USD,USA,2025-08,4.22,False
USD,USA,2025-09,4.1,False
USD,USA,2025-10,3.98,False
USD,USA,2025-11,3.86,False
USD,USA,2025-12,3.74,False
USD,USA,2026-01,3.63,False
USD,USA,2026-02,3.66,False
USD,USA,2026-03,3.69,False
USD,USA,2026-04,3.77,False
USD,USA,2026-05,3.72,False
USD,USA,2026-06,3.77,False
USD,USA,2026-07,3.82,False
USD,USA,2026-08,3.82,False
